Name_Time (Seconds)_1,Right_Shoulder_Angle,Flag
47.16,130.09778315717583,0
47.17,130.09698942280832,0
47.18,130.09909869786296,0
47.19,130.1080132028615,0
47.2,130.106378885695,0
47.21,130.10970369331218,0
47.22,130.1131412463721,0
47.23,130.10882436603515,0
47.24,130.10693731624642,0
47.25,130.11452006956213,0
47.26,130.11597277083214,0
47.27,130.11222643440902,0
47.28,130.0994977022579,0
47.29,130.10564278006316,0
47.3,130.09756848678023,0
47.31,130.09668678405362,0
47.32,130.09633551625117,0
47.33,130.1003598734665,0
47.34,130.0884730888084,0
47.35,130.08629507712547,0
47.36,130.082376852178,0
47.37,130.07649435405872,0
47.38,130.06212609475216,0
47.39,130.05870050313723,0
47.4,130.05688785936124,0
47.41,130.0412650086115,0
47.42,130.0236358860969,0
47.43,130.00932047787742,0
47.44,130.00017558782667,0
47.45,129.99651649167683,0
47.46,129.99974156115573,0
47.47,129.99538869879368,0
47.48,129.99031847511276,0
47.49,129.9816217466927,0
47.5,129.98453941597546,0
47.51,129.97411201386717,0
47.52,129.97515949909177,0
47.53,129.96091003308928,0
47.54,129.94793246215,0
47.55,129.94172478010188,0
47.56,129.92604529340974,0
47.57,129.92006652613964,0
47.58,129.9125784255293,0
47.59,129.91540111134498,0
47.6,129.91682226459713,0
47.61,129.89968403879644,0
47.62,129.88936417880228,0
47.63,129.88739525667535,0
47.64,129.8877580887226,0
47.65,129.88374153729018,0
47.66,129.8886625379796,0
47.67,129.89005493200852,0
47.68,129.8920722330256,0
47.69,129.89514339278855,0
47.7,129.89439542348265,0
47.71,129.89833730311778,0
47.72,129.89042299413327,0
47.73,129.89081952325398,0
47.74,129.89741068294856,0
47.75,129.88784719402682,0
47.76,129.89448980957593,0
47.77,129.8941773095627,0
47.78,129.8911946752098,0
47.79,129.8931464741626,0
47.8,129.89643585909312,0
47.81,129.90560369010993,0
47.82,129.90531126336927,0
47.83,129.90936902857155,0
47.84,129.92368689045398,0
47.85,129.93279803713145,0
47.86,129.94308378128898,0
47.87,129.94309243896507,0
47.88,129.9520902954159,0
47.89,129.9585168185967,0
47.9,129.9609177915048,0
47.91,129.96643206591037,0
47.92,129.962633826175,0
47.93,129.95761559130727,0
47.94,129.9635546028684,0
47.95,129.9637302979796,0
47.96,129.97307146988942,0
47.97,129.96526441496246,0
47.98,129.96282995855375,0
47.99,129.95794897620917,0
48.0,129.96233536599263,0
48.01,129.97197190261852,0
48.02,129.96384953370122,0
48.03,129.96209885789966,0
48.04,129.9671059535392,0
48.05,129.96434648653025,0
48.06,129.9594496093176,0
48.07,129.96194787095249,0
48.08,129.96087506627728,0
48.09,129.95958784078863,0
48.1,129.9529965031775,0
48.11,129.9568845445092,0
48.12,129.95680444712045,0
48.13,129.9679339930352,0
48.14,129.96845159157343,0
48.15,129.9620012818417,0
48.16,129.96823015736632,0
48.17,129.99732566970775,0
48.18,129.96843150443632,0
48.19,129.96299519127095,0
48.2,129.96022893249068,0
48.21,129.96481662676578,0
48.22,129.9620469572865,0
48.23,129.9666371401389,0
48.24,129.96975102196285,0
48.25,129.97099260222305,0
48.26,129.96925235977383,0
48.27,129.9776929092752,0
48.28,129.9706211918149,0
48.29,129.9671945993759,0
48.3,129.96385771264323,0
48.31,129.97508286359886,0
48.32,129.97836671165192,0
48.33,129.97539534897857,0
48.34,129.97811064982534,0
48.35,129.970962487191,0
48.36,129.96527489716598,0
48.37,129.96711015293485,0
48.38,129.9725849014499,0
48.39,129.9719473736727,0
48.4,129.96975093145934,0
48.41,129.9672565801268,0
48.42,129.96842032750652,0
48.43,129.9595831712229,0
48.44,129.96393605271132,0
48.45,129.97359745803058,0
48.46,129.97691983126342,0
48.47,129.9847313854771,0
48.48,129.98383932682944,0
48.49,129.98713092916654,0
48.5,129.98578287026294,0
48.51,129.986122873528,0
48.52,129.99240688744658,0
48.53,130.0019328903928,0
48.54,129.98822896510134,0
48.55,129.99103621254076,0
48.56,129.9941851000837,0
48.57,129.9926433411563,0
48.58,129.9884294824956,0
48.59,129.986392861382,0
48.6,129.9908605134085,0
48.61,129.99187689829296,0
48.62,129.99737421365305,0
48.63,129.98517583724845,0
48.64,129.9814481477174,0
48.65,129.98489998127218,0
48.66,129.98764381510694,0
48.67,129.991977402203,0
48.68,129.98885892863365,0
48.69,129.9983159349461,0
48.7,129.98893469706056,0
48.71,129.98775896907057,0
48.72,129.98959202220905,0
48.73,129.982312414672,0
48.74,129.99013249310156,0
48.75,129.99402619794094,0
48.76,129.99746028932827,0
48.77,129.9951603987628,0
48.78,130.000583417693,0
48.79,129.99842915929207,0
48.8,130.0042407323485,0
48.81,129.99236769662966,0
48.82,129.9861470376202,0
48.83,129.98699172650882,0
48.84,129.9830913676761,0
48.85,129.98114419584115,0
48.86,129.9879013060408,0
48.87,129.97585459785114,0
48.88,129.96981369751083,0
48.89,129.9701285446679,0
48.9,129.97561939486118,0
48.91,129.96817001235888,0
48.92,129.9751034918725,0
48.93,129.97319605231692,0
48.94,129.97831782541664,0
48.95,129.98154852283932,0
48.96,129.97192320890622,0
48.97,129.970288293698,0
48.98,129.9780602202335,0
48.99,129.9665517981986,0
49.0,129.97239786594082,0
49.01,129.96837354089462,0
49.02,129.97374513988277,0
49.03,129.9755790681756,0
49.04,129.97287450480962,0
49.05,129.96478819652984,0
49.06,129.98521398278365,0
49.07,129.97850309315493,0
49.08,129.98078516772082,0
49.09,129.9768447865809,0
49.1,129.9820505029831,0
49.11,129.9814605435617,0
49.12,129.98025221910942,0
49.13,129.97976740209324,0
49.14,129.96710379488962,0
49.15,129.96232783946954,0
49.16,129.96015664400886,0
49.17,129.93635978851253,0
49.18,129.9254011240506,0
49.19,129.91965255778288,0
49.2,129.91483563496536,0
49.21,129.90994541983883,0
49.22,129.90291367472415,0
49.23,129.90078092870152,0
49.24,129.8995374952727,0
49.25,129.89086198583405,0
49.26,129.8794439660262,0
49.27,129.8736793856408,0
49.28,129.86875401503752,0
49.29,129.8746589333987,0
49.3,129.86876060871091,0
49.31,129.85751721770356,0
49.32,129.85257359037936,0
49.33,129.84115538819358,0
49.34,129.84075251647417,0
49.35,129.83689789545582,0
49.36,129.82588492206963,0
49.37,129.81918939626576,0
49.38,129.81238078893838,0
49.39,129.7921345342926,0
49.4,129.78737009165056,0
49.41,129.78078799746163,0
49.42,129.77276640740126,0
49.43,129.75663079385683,0
49.44,129.7521685411614,0
49.45,129.74617560201116,0
49.46,129.73225881780522,0
49.47,129.73257250312255,0
49.48,129.7204406861241,0
49.49,129.71720050578588,0
49.5,129.71749499546698,0
49.51,129.70540697244118,0
49.52,129.70308130034982,0
49.53,129.70454763900273,0
49.54,129.68972138678137,0
49.55,129.6842507268313,0
49.56,129.68245212146422,0
49.57,129.67945958137622,0
49.58,129.67134252859427,0
49.59,129.67601590869083,0
49.6,129.668535353455,0
49.61,129.6716461522142,0
49.62,129.66485643901046,0
49.63,129.658199041488,0
49.64,129.6556133839184,0
49.65,129.65131375610284,0
49.66,129.65178097761694,0
49.67,129.66922748277116,0
49.68,129.67237091813104,0
49.69,129.6728247190082,0
49.7,129.68845128885718,0
49.71,129.6981410563712,0
49.72,129.69460187068012,0
49.73,129.70435691479904,0
49.74,129.7129899193769,0
49.75,129.71179096520865,0
49.76,129.71993224748084,0
49.77,129.73378771599008,0
49.78,129.736745874796,0
49.79,129.74226477010916,0
49.8,129.7395728857528,0
49.81,129.73867798780398,0
49.82,129.75108533891833,0
49.83,129.75428434463532,0
49.84,129.76360762070635,0
49.85,129.76716798716762,0
49.86,129.76708729267634,0
49.87,129.77333030036218,0
49.88,129.7714026501652,0
49.89,129.7758364737111,0
49.9,129.79869369155574,0
49.91,129.82801772176992,0
49.92,129.83803896818978,0
49.93,129.82473545334463,0
49.94,129.79506612635473,0
49.95,129.72522317790938,0
49.96,129.57681899604214,0
49.97,129.461808268252,0
49.98,129.3574369643738,0
49.99,129.19609079174808,0
50.0,128.99066781523712,0
50.01,128.84641924211266,0
50.02,128.64399910546211,0
50.03,128.45145351923847,0
50.04,128.2667736967683,0
50.05,128.0615873978694,0
50.06,127.8595741527129,0
50.07,127.6673382810126,0
50.08,127.5353897528644,0
50.09,127.48231064071388,0
50.1,127.4494518770075,0
50.11,127.4556441104662,0
50.12,127.45548395351884,0
50.13,127.45724286699463,0
50.14,127.47457062764268,0
50.15,127.48216125517531,0
50.16,127.51172634934592,0
50.17,127.53202831787236,0
50.18,127.56379746846528,0
50.19,127.66231201605588,0
50.2,127.77235283808906,0
50.21,127.88916437586148,0
50.22,128.01631305847147,0
50.23,128.16669627695268,0
50.24,128.3537451874187,0
50.25,128.55646079269354,0
50.26,128.74906822722772,0
50.27,128.9425591931671,0
50.28,129.1298671330444,0
50.29,129.30985649247427,0
50.3,129.49804472279126,0
50.31,129.62056730327876,0
50.32,129.73018338235505,0
50.33,129.84917585744782,0
50.34,129.98273316584377,0
50.35,130.11264330818216,0
50.36,130.26139354886635,0
50.37,130.40880290666993,0
50.38,130.54648506690643,0
50.39,130.6822780419036,0
50.4,130.81443240719872,0
50.41,130.95664838821048,0
50.42,131.12745546638862,0
50.43,131.28166869422282,0
50.44,131.5037087847794,0
50.45,131.70720330627952,0
50.46,131.91050551165327,0
50.47,132.09162755768887,0
50.48,132.2451973943892,0
50.49,132.42044387653542,0
50.5,132.56485797141644,0
50.51,132.6856098508176,0
50.52,132.77826298957982,0
50.53,132.89286243407972,0
50.54,133.01092783207676,0
50.55,133.12751184694423,0
50.56,133.1977054149553,0
50.57,133.29746170611776,0
50.58,133.3477492119112,0
50.59,133.37693656139402,0
50.6,133.44843506768464,0
50.61,133.43093308521966,0
50.62,133.54452785775413,0
50.63,133.60418321395412,0
50.64,133.63791406305336,0
50.65,133.64416307791183,0
50.66,133.64708134919255,0
50.67,133.6289642560808,0
50.68,133.6116298376532,0
50.69,133.5606844092692,0
50.7,133.50862536123418,0
50.71,133.4303567619569,0
50.72,133.33350966129356,0
50.73,133.21072370635565,0
50.74,133.08324617848285,0
50.75,132.94645145387648,0
50.76,132.81057983544184,0
50.77,132.74453139473454,0
50.78,132.66293659870246,0
50.79,132.51577191292714,0
50.8,132.28828526855722,0
50.81,132.15876173378524,0
50.82,132.00194806259503,0
50.83,131.82444091767474,0
50.84,131.6160412148889,0
50.85,131.45073912374852,0
50.86,131.2994109301438,0
50.87,131.12906127732393,0
50.88,130.94344259744645,0
50.89,130.77585376869652,0
50.9,130.58362652232708,0
50.91,130.37296160149734,0
50.92,130.19874324641373,0
50.93,130.00237539495717,0
50.94,129.75192051829026,0
50.95,129.51657883178493,0
50.96,129.27079118596208,0
50.97,128.95546211973374,0
50.98,128.715124085696,0
50.99,128.4760426700681,0
51.0,128.2745285419576,0
51.01,128.15210354028244,0
51.02,128.09111840472374,0
51.03,128.08752839235586,0
51.04,128.11330120663288,0
51.05,128.17346950224197,0
51.06,128.30240488804836,0
51.07,128.44857162067836,0
51.08,128.6772483068208,0
51.09,128.99244919432476,0
51.1,129.299400825157,0
51.11,129.59691485407888,0
51.12,130.01046440470432,0
51.13,130.44256418852714,0
51.14,130.90949970861652,0
51.15,131.39759379779358,0
51.16,131.84892881206736,0
51.17,132.3061087910157,0
51.18,132.81473593204154,0
51.19,133.38234598306454,0
51.2,133.94548452514243,0
51.21,134.54919139922345,0
51.22,135.12779220356947,0
51.23,135.7224526786548,0
51.24,136.34656058819925,0
51.25,137.00809653661057,0
51.26,137.6155944788162,0
51.27,138.32059117636757,0
51.28,138.93931196477274,0
51.29,139.65657161898656,0
51.3,140.2752713432569,0
51.31,140.89432814526003,0
51.32,141.53239190346736,0
51.33,142.1449964797612,0
51.34,142.74059242017626,0
51.35,143.38934657101447,0
51.36,144.01188556933505,0
51.37,144.6035266730584,0
51.38,145.12400807186745,0
51.39,145.69196552105896,0
51.4,146.19184880319966,0
51.41,146.71772750723164,0
51.42,147.2126475406637,0
51.43,147.66431792960486,0
51.44,148.1682794664122,0
51.45,148.63040333544254,0
51.46,149.10453635906606,0
51.47,149.52122259198973,0
51.48,149.93031697194485,0
51.49,150.24149369064116,0
51.5,150.6175834111038,0
51.51,150.96160629267715,0
51.52,151.29918884241917,0
51.53,151.59658802217925,0
51.54,151.99456318489644,0
51.55,152.38459355062355,0
51.56,152.8010698572468,0
51.57,153.1088911655025,0
51.58,153.33236234197904,0
51.59,153.60456323651002,0
51.6,153.88201581915206,0
51.61,154.12709980500082,0
51.62,154.36655446059993,0
51.63,154.58327811878095,0
51.64,154.8014109974471,0
51.65,154.97206639180644,0
51.66,155.08358637884936,0
51.67,155.21626504354538,0
51.68,155.38490482222556,0
51.69,155.5349088270724,0
51.7,155.69760054953693,0
51.71,155.84848643239823,0
51.72,155.91766324592234,0
51.73,156.04453482079117,0
51.74,156.1583086961458,0
51.75,156.23665665968545,0
51.76,156.27284849407692,0
51.77,156.33821755748727,0
51.78,156.43847546432994,0
51.79,156.5218238326875,0
51.8,156.60706598347542,0
51.81,156.66428251882192,1
51.82,156.6734099060278,0
51.83,156.68324810659877,0
51.84,156.692670418966,0
51.85,156.70204995055718,0
51.86,156.76313069148148,0
51.87,156.74531376684297,0
51.88,156.80431710732975,0
51.89,156.8286592482864,0
51.9,156.86744687315004,0
51.91,156.85762198137087,0
51.92,156.83690695878394,0
51.93,156.77731230534667,0
51.94,156.75272527357518,0
51.95,156.71529625734317,0
51.96,156.67012382441925,0
51.97,156.6412350216892,0
51.98,156.61783741753345,0
51.99,156.62962820992445,0
52.0,156.61849013259445,0
52.01,156.61450243033735,0
52.02,156.61017468935285,0
52.03,156.58944503445323,0
52.04,156.57399767870734,0
52.05,156.5606575842461,0
52.06,156.54397977276062,0
52.07,156.48534278757063,0
52.08,156.4661247297488,0
52.09,156.46326290361054,0
52.1,156.46739732436163,0
52.11,156.51662344552088,0
52.12,156.53427551754396,0
52.13,156.53879470144363,0
52.14,156.4953249036649,0
52.15,156.46580197266462,0
52.16,156.4647151049363,0
52.17,156.46125683677005,0
52.18,156.46515575290073,0
52.19,156.47295106979251,0
52.2,156.48235468674966,0
52.21,156.49150990927237,0
52.22,156.5074021640036,0
52.23,156.51948616402632,0
52.24,156.53935867961815,0
52.25,156.50115556605044,0
52.26,156.56856974625885,0
52.27,156.61618907694648,0
52.28,156.65300498009418,0
52.29,156.67165246845406,0
52.3,156.68688951905992,0
52.31,156.69979685405806,0
52.32,156.72061794692294,0
52.33,156.7430215540977,0
52.34,156.75566627618298,0
52.35,156.7686859056033,0
52.36,156.76024169433745,0
52.37,156.75926826034382,0
52.38,156.77521661659804,0
52.39,156.79299284076592,0
52.4,156.80393740301778,0
52.41,156.81914406631083,0
52.42,156.8261301161792,0
52.43,156.80935102144358,0
52.44,156.80150335026156,0
52.45,156.78090102305003,0
52.46,156.7627132371115,0
52.47,156.76921731637492,0
52.48,156.7529141889805,0
52.49,156.72919743841788,0
52.5,156.71084296906108,0
52.51,156.68222042847995,0
52.52,156.66935603032724,0
52.53,156.66814402337985,0
52.54,156.65469183889255,0
52.55,156.6563737256097,0
52.56,156.68206485202052,0
52.57,156.69613827923325,0
52.58,156.68862913087062,0
52.59,156.69093791888113,0
52.6,156.69496720623104,0
52.61,156.70111503615072,0
52.62,156.71282871421198,0
52.63,156.72395033313654,0
52.64,156.73020247118026,0
52.65,156.74317715544794,0
52.66,156.7483317432992,0
52.67,156.76363032226624,0
52.68,156.77049230946736,0
52.69,156.77869035698123,0
52.7,156.7980322012431,0
52.71,156.79441215013028,0
52.72,156.80157787005814,0
52.73,156.81642121972502,0
52.74,156.80984938366367,0
52.75,156.8057130969003,0
52.76,156.81098282601903,0
52.77,156.81299620182716,0
52.78,156.81542532758672,0
52.79,156.80777966682604,0
52.8,156.7938601631608,0
52.81,156.78333786871556,0
52.82,156.76060306126232,0
52.83,156.75030109048444,0
52.84,156.74918359695724,0
52.85,156.72898553153064,0
52.86,156.72843773337866,0
52.87,156.70957632861246,0
52.88,156.7098932433781,0
52.89,156.71223791664042,0
52.9,156.69794871552867,0
52.91,156.71505793394627,0
52.92,156.71506946296077,0
52.93,156.72132079595522,0
52.94,156.7220928015681,0
52.95,156.71948197480975,0
52.96,156.7335022446059,0
52.97,156.75217162775547,0
52.98,156.76028708718118,0
52.99,156.76447155052134,0
53.0,156.7762865150524,0
53.01,156.78690891468673,0
53.02,156.78793775040953,0
53.03,156.7949739592137,0
53.04,156.82343477734096,0
53.05,156.84652753578783,0
53.06,156.8536564076148,0
53.07,156.8697379888315,0
53.08,156.87463381599082,0
53.09,156.87797773119198,0
53.1,156.88102264053234,0
53.11,156.8889449161728,0
53.12,156.9088671782223,0
53.13,156.92863420304133,0
53.14,156.9487056606627,0
53.15,156.9550802654978,0
53.16,156.96275884639698,0
53.17,156.9767601013997,0
53.18,156.97728675890082,0
53.19,156.99432708131397,0
53.2,157.00266883866615,0
53.21,157.0167812140579,0
53.22,157.02533351395067,0
53.23,157.0224988438823,0
53.24,157.0313877281364,0
53.25,157.03911368069535,0
53.26,157.04827859891287,0
53.27,157.0650707670765,0
53.28,157.08773078922815,0
53.29,157.08363154712774,0
53.3,157.08952430151678,0
53.31,157.08144506549718,0
53.32,157.0825132663325,0
53.33,157.07588199504505,0
53.34,157.10343606768964,0
53.35,157.1108536455568,0
53.36,157.11220787759692,0
53.37,157.11569306201145,0
53.38,157.1193036067228,0
53.39,157.1157539838397,0
53.4,157.11258515102696,0
53.41,157.10718085505974,0
53.42,157.128679652827,0
53.43,157.1451090402747,0
53.44,157.1401868991833,0
53.45,157.1407791118034,0
53.46,157.13473678083963,0
53.47,157.14101591322878,0
53.48,157.13460704477745,0
53.49,157.13442596062438,0
53.5,157.14736413362576,0
53.51,157.1472008330596,0
53.52,157.13772789977895,0
53.53,157.14043084809072,0
53.54,157.13967187342985,0
53.55,157.14484936149998,0
53.56,157.14293222242654,0
53.57,157.14914418540576,0
53.58,157.15712963709942,0
53.59,157.1520880620469,0
53.6,157.14301260335952,0
53.61,157.13932862648676,0
53.62,157.13022935468507,0
53.63,157.11727859097851,0
53.64,157.11577428819686,0
53.65,157.11910812975054,0
53.66,157.12025643903422,0
53.67,157.1087360652469,0
53.68,157.1121350901754,0
53.69,157.10453676323786,0
53.7,157.10604492414734,0
53.71,157.10610929737143,0
53.72,157.1146402135604,0
53.73,157.11187367205903,0
53.74,157.10917070418233,0
53.75,157.11182677787411,0
53.76,157.10865394031362,0
53.77,157.1058777008666,0
53.78,157.09465424959427,0
53.79,157.0951095144187,0
53.8,157.095568766506,0
53.81,157.08312846146177,0
53.82,157.0962474750919,0
53.83,157.0938239282924,0
53.84,157.10188965413153,0
53.85,157.09091390643852,0
53.86,157.09375125848396,0
53.87,157.1009961233323,0
53.88,157.10597028695915,0
53.89,157.10393875626596,0
53.9,157.09492188338126,0
53.91,157.091764633527,0
53.92,157.0833963501487,0
53.93,157.08604323843906,0
53.94,157.0821425335723,0
53.95,157.08392750379494,0
53.96,157.09033805418295,0
53.97,157.09486861051332,0
53.98,157.093335248328,0
53.99,157.11244303474072,0
54.0,157.10990142070833,0
54.01,157.10400792616414,0
54.02,157.0993105945537,0
54.03,157.1054411956455,0
54.04,157.10672738248752,0
54.05,157.09171630537824,0
54.06,157.09233289491533,0
54.07,157.0955871756661,0
54.08,157.09168395562642,0
54.09,157.0862209121946,0
54.1,157.08820782859166,0
54.11,157.07596737415057,0
54.12,157.07026175680264,0
54.13,157.06011895853652,0
54.14,157.06875213242998,0
54.15,157.06915082335038,0
54.16,157.071712258044,0
54.17,157.0668585663741,0
54.18,157.0650854973779,0
54.19,157.03897334496668,0
54.2,157.06141163619372,0
54.21,157.04377282376407,0
54.22,157.045303347806,0
54.23,157.0314104873615,0
54.24,157.03418773487525,0
54.25,157.06209518265047,0
54.26,157.05266096275113,0
54.27,157.04527077456822,0
54.28,157.07102462468646,0
54.29,157.08008338190243,0
54.3,157.0841670520036,0
54.31,157.0899265436232,0
54.32,157.10306424515656,0
54.33,157.1057847759541,0
54.34,157.10893320851036,0
54.35,157.0963243302229,0
54.36,157.08895421169237,0
54.37,157.08501333408196,0
54.38,157.0870525107387,0
54.39,157.08516547404818,0
54.4,157.09279129996187,0
54.41,157.10136498219245,0
54.42,157.10223084429794,0
54.43,157.1015020176664,0
54.44,157.1120371026121,0
54.45,157.1209589120542,0
54.46,157.13394019527226,0
54.47,157.1456836220558,0
54.48,157.14708552035606,0
54.49,157.15257157081717,0
54.5,157.14563013464235,0
54.51,157.1432795271662,0
54.52,157.1485884636377,0
54.53,157.15371093412332,0
54.54,157.1399101479559,0
54.55,157.13603801212568,0
54.56,157.128578969918,0
54.57,157.1128597663798,0
54.58,157.10667282278578,0
54.59,157.1027386578739,0
54.6,157.0794134730215,0
54.61,157.0788105218981,0
54.62,157.08700559112745,0
54.63,157.093913907671,0
54.64,157.09599316491924,0
54.65,157.09518516219043,0
54.66,157.08747173623587,0
54.67,157.0935529218451,0
54.68,157.10290949999188,0
54.69,157.12091170564287,0
54.7,157.116761320899,0
54.71,157.11619818209817,0
54.72,157.11669174488827,0
54.73,157.11885562861133,0
54.74,157.12310378175616,0
54.75,157.11829277738357,0
54.76,157.1157818821739,0
54.77,157.11389169271686,0
54.78,157.10828569909157,0
54.79,157.1107160544344,0
54.8,157.1127050311236,0
54.81,157.10441646277303,0
54.82,157.1205807345746,0
54.83,157.12540567499352,0
54.84,157.12572432956694,0
54.85,157.12832828340217,0
54.86,157.1367868619587,0
54.87,157.1352014130581,0
54.88,157.1386255669213,0
54.89,157.1292119363319,0
54.9,157.12264452200986,0
54.91,157.1228025487692,0
54.92,157.10725673159638,0
54.93,157.1261192759881,0
54.94,157.10515584082293,0
54.95,157.10189836748174,0
54.96,157.12583409976995,0
54.97,157.14221875780163,0
54.98,157.12685062474284,0
54.99,157.12006158319014,0
55.0,157.1231375102107,0
55.01,157.11720015367806,0
55.02,157.09922296378326,0
55.03,157.09217131198866,0
55.04,157.08870062045594,0
55.05,157.0941689589581,0
55.06,157.09927300347331,0
55.07,157.15468328123924,0
55.08,157.15759663818892,0
55.09,157.15687006662384,0
55.1,157.1612649206159,0
55.11,157.15295690635375,0
55.12,157.15133683506124,0
55.13,157.15750892086447,0
55.14,157.14654150739202,0
55.15,157.1358570532388,0
55.16,157.14357367776176,0
55.17,157.13031159580876,0
55.18,157.1310917101862,0
55.19,157.09859366233596,0
55.2,157.13824292246073,0
55.21,157.16188887557882,0
55.22,157.135677854674,0
55.23,157.12927534083707,0
55.24,157.13262122351878,0
55.25,157.12902644028708,0
55.26,157.07528582264442,0
55.27,157.11114786805004,0
55.28,157.12305194960726,0
55.29,157.0798034051729,0
55.3,157.0690419058181,0
55.31,157.0669468426841,0
55.32,157.067516372225,0
55.33,157.067018556225,0
55.34,157.07886677106828,0
55.35,157.12724611786467,0
55.36,157.1344865493283,0
55.37,157.09283183137464,0
55.38,157.12298192004238,0
55.39,157.13766637574375,0
55.4,157.08180176989288,0
55.41,157.11313792167348,0
55.42,157.12819336336358,0
55.43,157.13723096767083,0
55.44,157.13819701332497,0
55.45,157.1161526831006,0
55.46,157.112730137486,0
55.47,157.11290884411355,0
55.48,157.09886009426688,0
55.49,157.10408743540182,0
55.5,157.0968850041721,0
55.51,157.097524462347,0
55.52,157.0890474254579,0
55.53,157.0849124593559,0
55.54,157.0767288263974,0
55.55,157.08261072123375,0
55.56,157.07377991895328,0
55.57,157.0864806709605,0
55.58,157.08917406865294,0
55.59,157.0828883794817,0
55.6,157.08538461162715,0
55.61,157.09118658722093,0
55.62,157.09015236181466,0
55.63,157.09696274629948,0
55.64,157.08872466294042,0
55.65,157.0999866858799,0
55.66,157.11029885214464,0
55.67,157.1204587825793,0
55.68,157.1151741003451,0
55.69,157.11962506444337,0
55.7,157.12338824737606,0
55.71,157.13108128575098,0
55.72,157.1473185676136,0
55.73,157.14007805817351,0
55.74,157.14737337000142,0
55.75,157.14886294150986,0
55.76,157.13413401615406,0
55.77,157.14499621974483,0
55.78,157.16845036478622,0
55.79,157.17632020146235,0
55.8,157.1891205777002,0
55.81,157.1989468299829,0
55.82,157.21577973748444,0
55.83,157.22115637060784,0
55.84,157.22711961322815,0
55.85,157.2434575052561,0
55.86,157.25028052669307,0
55.87,157.2515719216609,0
55.88,157.26758682566614,0
55.89,157.26550401426292,0
55.9,157.24964180468638,0
55.91,157.240911712505,0
55.92,157.24958814350325,0
55.93,157.2491805168181,0
55.94,157.25756082619492,0
55.95,157.26620678534758,0
55.96,157.26392755192262,0
55.97,157.26719011929657,0
55.98,157.26582701946674,0
55.99,157.26620371648292,0
56.0,157.2686656842419,0
56.01,157.26844346813635,0
56.02,157.26806108425862,0
56.03,157.27364524980646,0
56.04,157.270211270332,0
56.05,157.27101642468477,0
56.06,157.2876754666501,0
56.07,157.2907159637331,0
56.08,157.28755566405556,0
56.09,157.28504318204318,0
56.1,157.29712261659242,0
56.11,157.29391939887086,0
56.12,157.2946405350292,0
56.13,157.2878121404191,0
56.14,157.2920744525955,0
56.15,157.28786324872658,0
56.16,157.27369434093555,0
56.17,157.26900972568998,0
56.18,157.26719495107952,0
56.19,157.2594501437592,0
56.2,157.24708028472438,0
56.21,157.24501891307185,0
56.22,157.23454149771757,0
56.23,157.22252578944023,0
56.24,157.21586009044455,0
56.25,157.2160476456821,0
56.26,157.21735476624224,0
56.27,157.2161386484595,0
56.28,157.2184024809158,0
56.29,157.22526541423974,0
56.3,157.2220474144532,0
56.31,157.2238282069588,0
56.32,157.22141089670586,0
56.33,157.2305931410628,0
56.34,157.2305221751198,0
56.35,157.21194973657472,0
56.36,157.2107494063326,0
56.37,157.2207017556472,0
56.38,157.21460082338464,0
56.39,157.2197340534604,0
56.4,157.20912304624696,0
56.41,157.2091726427496,0
56.42,157.19190235878935,0
56.43,157.1916691241595,0
56.44,157.1987995406269,0
56.45,157.19917914897857,0
56.46,157.18794515472155,0
56.47,157.175232442199,0
56.48,157.15923049638562,0
56.49,157.14936561624882,0
56.5,157.13983253178122,0
56.51,157.14600834609735,0
56.52,157.14715380825945,0
56.53,157.15221144430677,0
56.54,157.14265388022542,0
56.55,157.14823413604796,0
56.56,157.13091965395606,0
56.57,157.1281725814923,0
56.58,157.14022374117442,0
56.59,157.13110825956954,0
56.6,157.12628841980177,0
56.61,157.14212449201642,0
56.62,157.13323186211048,0
56.63,157.12213526788744,0
56.64,157.11738656665744,0
56.65,157.11191700182937,0
56.66,157.0714994848059,0
56.67,157.04757890640778,0
56.68,157.05162888669184,0
56.69,157.0475702805492,0
56.7,157.0499070209133,0
56.71,157.05927691457248,0
56.72,157.05777829207764,0
56.73,157.06071376017434,0
56.74,157.06434523952578,0
56.75,157.06235671055774,0
56.76,157.05848469389616,0
56.77,157.05662124588216,0
56.78,157.04875988584766,0
56.79,157.03706272956657,0
56.8,157.0276618473339,0
56.81,157.02431473068276,0
56.82,157.02250236685606,0
56.83,157.02798217170988,0
56.84,157.0290213351976,0
56.85,157.02055003732772,0
56.86,157.0201291478782,0
56.87,157.02061191164478,0
56.88,157.0209346881323,0
56.89,157.0109374891753,0
56.9,157.01459858472867,0
56.91,157.0176004067667,0
56.92,157.022958692881,0
56.93,157.00269297690934,0
56.94,156.9881496737693,0
56.95,156.973169093098,0
56.96,156.96630138289012,0
56.97,156.9657581906151,0
56.98,156.957663426886,0
56.99,156.95791049615303,0
57.0,156.95593996589304,0
57.01,156.94918886301542,0
57.02,156.94261902529735,0
57.03,156.9398702183226,0
57.04,156.94494271843786,0
57.05,156.9527242185153,0
57.06,156.94746912095096,0
57.07,156.9525265604781,0
57.08,156.9368768798873,0
57.09,156.93361698251556,0
57.1,156.937769046448,0
57.11,156.92980313635474,0
57.12,156.94871714079753,0
57.13,156.9457941918304,0
57.14,156.9255845111168,0
57.15,156.94217192575746,0
